Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1770733888688,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30348205566406,68.58455657958984,73.67906951904297,73.08582305908203,74.79602813720703,74.46060180664063,69.56428527832031,71.09892272949219,71.35569763183594,71.18486022949219,78.94737243652344,80,80.95238494873047,80,73.68421173095703,75,57.142860412597656,60.000003814697266,45,25,30.333410263061523,17179869184,12884901888,13711015936,12026249216
201,1770733888891,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.30348205566406,68.58455657958984,73.67906951904297,73.08582305908203,74.79602813720703,74.46060180664063,69.56428527832031,71.09892272949219,71.35569763183594,71.18486022949219,95.23809814453125,95,90,89.47368621826172,85,84.21052551269531,84.21052551269531,73.68421173095703,61.904762268066406,65,30.333410263061523,17179869184,12884901888,13832011776,12001083392
202,1770733889092,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.49942016601563,69.4198226928711,73.67739868164063,73.53377532958984,75.4924545288086,74.77493286132813,70.61920166015625,72.06852722167969,72.79299926757813,72.68281555175781,100,100,89.47368621826172,85,80,80,70,66.66667175292969,57.894737243652344,55,30.333410263061523,17179869184,12884901888,13884391424,12022317056
204,1770733889295,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.49942016601563,69.4198226928711,73.67739868164063,73.53377532958984,75.4924545288086,74.77493286132813,70.61920166015625,72.06852722167969,72.79299926757813,72.68281555175781,100,100,85,84.21052551269531,85,78.94737243652344,75,60.000003814697266,55,40,30.333410263061523,17179869184,12884901888,13889224704,12087394304
202,1770733889500,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.49942016601563,69.4198226928711,73.67739868164063,73.53377532958984,75.4924545288086,74.77493286132813,70.61920166015625,72.06852722167969,72.79299926757813,72.68281555175781,95.23809814453125,95.23809814453125,85,85,84.21052551269531,76.19047546386719,70,60.000003814697266,60.000003814697266,42.85714340209961,30.333410263061523,17179869184,12884901888,13889224704,12119769088
202,1770733889703,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.49942016601563,69.4198226928711,73.67739868164063,73.53377532958984,75.4924545288086,74.77493286132813,70.61920166015625,72.06852722167969,72.79299926757813,72.68281555175781,80,75,80,78.94737243652344,76.19047546386719,78.94737243652344,61.904762268066406,47.36842346191406,38.095237731933594,31.57894515991211,26.444379806518555,17179869184,12884901888,13889650688,12119769088
204,1770733889906,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.49942016601563,69.4198226928711,73.67739868164063,73.53377532958984,75.4924545288086,74.77493286132813,70.61920166015625,72.06852722167969,72.79299926757813,72.68281555175781,76.19047546386719,70,78.94737243652344,75,70,66.66667175292969,52.6315803527832,40,42.105262756347656,20,26.444379806518555,17179869184,12884901888,13890387968,12119769088
204,1770733890110,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.97681427001953,69.60358428955078,73.8761978149414,73.61973571777344,75.78170776367188,75.3088607788086,70.63423156738281,72.2677001953125,72.70318603515625,72.84680938720703,75,85,76.19047546386719,75,73.68421173095703,70,60.000003814697266,50,33.333335876464844,10,26.444379806518555,17179869184,12884901888,13888913408,12119769088
200,1770733890315,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.97681427001953,69.60358428955078,73.8761978149414,73.61973571777344,75.78170776367188,75.3088607788086,70.63423156738281,72.2677001953125,72.70318603515625,72.84680938720703,60.000003814697266,52.38095474243164,73.68421173095703,75,70,68.42105102539063,55,42.85714340209961,31.57894515991211,20,26.444379806518555,17179869184,12884901888,13867188224,12119769088
204,1770733890515,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.97681427001953,69.60358428955078,73.8761978149414,73.61973571777344,75.78170776367188,75.3088607788086,70.63423156738281,72.2677001953125,72.70318603515625,72.84680938720703,63.15789031982422,63.15789031982422,80,75,70,68.42105102539063,65,36.842105865478516,30.000001907348633,28.571430206298828,31.61435890197754,17179869184,12884901888,13846413312,12119769088
202,1770733890720,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.97681427001953,69.60358428955078,73.8761978149414,73.61973571777344,75.78170776367188,75.3088607788086,70.63423156738281,72.2677001953125,72.70318603515625,72.84680938720703,61.904762268066406,61.904762268066406,80,75,73.68421173095703,66.66667175292969,60.000003814697266,42.85714340209961,42.85714340209961,15.789472579956055,31.61435890197754,17179869184,12884901888,13857226752,12119769088
203,1770733890922,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.97681427001953,69.60358428955078,73.8761978149414,73.61973571777344,75.78170776367188,75.3088607788086,70.63423156738281,72.2677001953125,72.70318603515625,72.84680938720703,65,65,78.94737243652344,76.19047546386719,75,73.68421173095703,57.894737243652344,52.6315803527832,30.000001907348633,20,31.61435890197754,17179869184,12884901888,13830897664,12119769088
201,1770733891126,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2469253540039,68.32654571533203,73.74425506591797,73.10295104980469,75.0534439086914,74.31533813476563,69.37162780761719,70.73554992675781,70.95849609375,70.53136444091797,75,75,85,84.21052551269531,80.95238494873047,80,65,60.000003814697266,55,45,31.61435890197754,17179869184,12884901888,13793673216,12119769088
202,1770733891327,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2469253540039,68.32654571533203,73.74425506591797,73.10295104980469,75.0534439086914,74.31533813476563,69.37162780761719,70.73554992675781,70.95849609375,70.53136444091797,85.71428680419922,80.95238494873047,95,95,100,95,95,95,89.47368621826172,90,31.61435890197754,17179869184,12884901888,13743243264,12111380480
201,1770733891529,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2469253540039,68.32654571533203,73.74425506591797,73.10295104980469,75.0534439086914,74.31533813476563,69.37162780761719,70.73554992675781,70.95849609375,70.53136444091797,61.11111068725586,52.6315803527832,85.71428680419922,85,80.95238494873047,80,75,70,61.904762268066406,57.142860412597656,26.356124877929688,17179869184,12884901888,13743243264,12111380480
202,1770733891731,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2469253540039,68.32654571533203,73.74425506591797,73.10295104980469,75.0534439086914,74.31533813476563,69.37162780761719,70.73554992675781,70.95849609375,70.53136444091797,52.38095474243164,45,78.94737243652344,75,73.68421173095703,73.68421173095703,60.000003814697266,50,36.842105865478516,15.789472579956055,26.356124877929688,17179869184,12884901888,13730562048,12111380480
201,1770733891934,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2469253540039,68.32654571533203,73.74425506591797,73.10295104980469,75.0534439086914,74.31533813476563,69.37162780761719,70.73554992675781,70.95849609375,70.53136444091797,45,42.85714340209961,80,73.68421173095703,75,70,57.894737243652344,50,42.105262756347656,25,26.356124877929688,17179869184,12884901888,13717553152,12111380480
201,1770733892136,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.58676147460938,69.63629150390625,73.78418731689453,73.67764282226563,75.47669219970703,75.10044860839844,70.84698486328125,72.52229309082031,73.35871887207031,72.88536071777344,40,38.88888931274414,78.94737243652344,78.94737243652344,76.19047546386719,70,57.142860412597656,50,38.095237731933594,23.809524536132813,26.356124877929688,17179869184,12884901888,13717340160,12111380480
204,1770733892338,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.58676147460938,69.63629150390625,73.78418731689453,73.67764282226563,75.47669219970703,75.10044860839844,70.84698486328125,72.52229309082031,73.35871887207031,72.88536071777344,60.000003814697266,52.38095474243164,85.71428680419922,80.95238494873047,85,80,78.94737243652344,73.68421173095703,63.15789031982422,57.894737243652344,26.356124877929688,17179869184,12884901888,13671776256,12102991872
203,1770733892542,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.58676147460938,69.63629150390625,73.78418731689453,73.67764282226563,75.47669219970703,75.10044860839844,70.84698486328125,72.52229309082031,73.35871887207031,72.88536071777344,45,47.619049072265625,80,80,80,68.42105102539063,70,66.66667175292969,52.38095474243164,50,29.161405563354492,17179869184,12884901888,13670383616,12102991872
200,1770733892745,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.58676147460938,69.63629150390625,73.78418731689453,73.67764282226563,75.47669219970703,75.10044860839844,70.84698486328125,72.52229309082031,73.35871887207031,72.88536071777344,35,36.842105865478516,80,78.94737243652344,73.68421173095703,75,57.142860412597656,45,40,14.285715103149414,29.161405563354492,17179869184,12884901888,13671432192,12102991872
204,1770733892945,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.58676147460938,69.63629150390625,73.78418731689453,73.67764282226563,75.47669219970703,75.10044860839844,70.84698486328125,72.52229309082031,73.35871887207031,72.88536071777344,45,47.619049072265625,77.77777862548828,75,73.68421173095703,66.66667175292969,63.15789031982422,42.105262756347656,26.3157901763916,26.3157901763916,29.161405563354492,17179869184,12884901888,13662633984,12102991872
202,1770733893150,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.39851379394531,68.97604370117188,73.96060943603516,73.83920288085938,75.2755355834961,74.59258270263672,70.26617431640625,71.66693878173828,71.97125244140625,71.32817077636719,40,36.842105865478516,76.19047546386719,76.19047546386719,71.42857360839844,68.42105102539063,50,47.619049072265625,40.90909194946289,20,29.161405563354492,17179869184,12884901888,13665779712,12102991872
203,1770733893352,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.39851379394531,68.97604370117188,73.96060943603516,73.83920288085938,75.2755355834961,74.59258270263672,70.26617431640625,71.66693878173828,71.97125244140625,71.32817077636719,76.19047546386719,80,78.94737243652344,73.68421173095703,68.42105102539063,68.42105102539063,60.000003814697266,42.105262756347656,36.842105865478516,15.789472579956055,29.161405563354492,17179869184,12884901888,13665779712,12102991872
204,1770733893556,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.39851379394531,68.97604370117188,73.96060943603516,73.83920288085938,75.2755355834961,74.59258270263672,70.26617431640625,71.66693878173828,71.97125244140625,71.32817077636719,42.105262756347656,57.142860412597656,75,80,73.68421173095703,70,55,45,28.571430206298828,19.047618865966797,28.079439163208008,17179869184,12884901888,13665779712,12102991872
203,1770733893761,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.39851379394531,68.97604370117188,73.96060943603516,73.83920288085938,75.2755355834961,74.59258270263672,70.26617431640625,71.66693878173828,71.97125244140625,71.32817077636719,70,60.000003814697266,80.95238494873047,80,80.95238494873047,75,65,55,50,30.000001907348633,28.079439163208008,17179869184,12884901888,13606715392,12102991872
202,1770733893964,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.39851379394531,68.97604370117188,73.96060943603516,73.83920288085938,75.2755355834961,74.59258270263672,70.26617431640625,71.66693878173828,71.97125244140625,71.32817077636719,42.85714340209961,40,78.94737243652344,73.68421173095703,73.68421173095703,70,60.000003814697266,47.619049072265625,26.3157901763916,25,28.079439163208008,17179869184,12884901888,13611712512,12102991872
203,1770733894167,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2862777709961,68.37367248535156,73.80561065673828,73.45382690429688,74.98038482666016,74.28985595703125,69.56868743896484,71.08332824707031,70.94097900390625,70.12310028076172,40,45,80,76.19047546386719,71.42857360839844,75,55,52.6315803527832,35,14.285715103149414,28.079439163208008,17179869184,12884901888,13607059456,12102991872
204,1770733894371,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2862777709961,68.37367248535156,73.80561065673828,73.45382690429688,74.98038482666016,74.28985595703125,69.56868743896484,71.08332824707031,70.94097900390625,70.12310028076172,47.36842346191406,45,78.94737243652344,78.94737243652344,73.68421173095703,65,57.142860412597656,47.619049072265625,23.809524536132813,21.052631378173828,28.079439163208008,17179869184,12884901888,13610958848,12102991872
204,1770733894576,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2862777709961,68.37367248535156,73.80561065673828,73.45382690429688,74.98038482666016,74.28985595703125,69.56868743896484,71.08332824707031,70.94097900390625,70.12310028076172,47.619049072265625,40,80.95238494873047,75,75,73.68421173095703,63.15789031982422,45,30.000001907348633,20,25.973966598510742,17179869184,12884901888,13594689536,12102991872
203,1770733894780,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2862777709961,68.37367248535156,73.80561065673828,73.45382690429688,74.98038482666016,74.28985595703125,69.56868743896484,71.08332824707031,70.94097900390625,70.12310028076172,35,35,75,76.19047546386719,70,66.66667175292969,60.000003814697266,36.842105865478516,31.57894515991211,15.000000953674316,25.973966598510742,17179869184,12884901888,13596835840,12102991872
201,1770733894984,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.2862777709961,68.37367248535156,73.80561065673828,73.45382690429688,74.98038482666016,74.28985595703125,69.56868743896484,71.08332824707031,70.94097900390625,70.12310028076172,35,40,84.21052551269531,78.94737243652344,75,73.68421173095703,61.904762268066406,50,42.85714340209961,33.333335876464844,25.973966598510742,17179869184,12884901888,13606240256,12102991872
204,1770733895186,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.4779281616211,68.46240234375,73.7932357788086,73.1033706665039,74.89923858642578,74.01847076416016,69.36358642578125,71.02154541015625,70.78205871582031,70.27398681640625,40,45,80,80,75,70,52.6315803527832,45,31.57894515991211,21.052631378173828,25.973966598510742,17179869184,12884901888,13597802496,12102991872
204,1770733895391,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.4779281616211,68.46240234375,73.7932357788086,73.1033706665039,74.89923858642578,74.01847076416016,69.36358642578125,71.02154541015625,70.78205871582031,70.27398681640625,55,52.38095474243164,76.19047546386719,75,73.68421173095703,73.68421173095703,57.894737243652344,50,33.333335876464844,20,25.973966598510742,17179869184,12884901888,13573226496,12102991872
201,1770733895596,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.4779281616211,68.46240234375,73.7932357788086,73.1033706665039,74.89923858642578,74.01847076416016,69.36358642578125,71.02154541015625,70.78205871582031,70.27398681640625,71.42857360839844,70,78.94737243652344,78.94737243652344,71.42857360839844,66.66667175292969,57.142860412597656,47.619049072265625,35,28.571430206298828,26.417766571044922,17179869184,12884901888,13574848512,12102991872
200,1770733895797,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.4779281616211,68.46240234375,73.7932357788086,73.1033706665039,74.89923858642578,74.01847076416016,69.36358642578125,71.02154541015625,70.78205871582031,70.27398681640625,42.105262756347656,47.619049072265625,80,76.19047546386719,73.68421173095703,68.42105102539063,60.000003814697266,60.000003814697266,40,20,26.417766571044922,17179869184,12884901888,13590740992,12102991872
204,1770733895998,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.4779281616211,68.46240234375,73.7932357788086,73.1033706665039,74.89923858642578,74.01847076416016,69.36358642578125,71.02154541015625,70.78205871582031,70.27398681640625,42.85714340209961,35,78.94737243652344,77.77777862548828,75,70,60.000003814697266,45,30.000001907348633,15.789472579956055,26.417766571044922,17179869184,12884901888,13582467072,12102991872
200,1770733896203,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,74.43403625488281,68.38285064697266,73.8178939819336,73.03021240234375,75.00688934326172,74.03520965576172,69.60328674316406,71.06684875488281,70.73880004882813,70.33922576904297,31.57894515991211,42.105262756347656,76.19047546386719,76.19047546386719,70,73.68421173095703,63.15789031982422,50,31.57894515991211,20,26.417766571044922,17179869184,12884901888,13577060352,12102991872
